config,n_seeds,detector,transform,kind,gamma,nu,n_train,tau_b_beta,tau_u_quantile,tau_m_objective,balanced_accuracy_mean,balanced_accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,benign_fpr_mean,benign_fpr_std,attack_detection_rate_mean,attack_detection_rate_std,detector_infer_s_mean,detector_infer_s_std,detector_fit_s_mean,detector_fit_s_std,delta_bacc_mean,delta_bacc_min_over_seeds,delta_bacc_std,reliable_gain
ref-knn_density|F7|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F7,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F5|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F5,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F3|q0.99|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F3,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F8|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F8,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F7|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F7,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F6|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F6,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F6|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F6,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F4|q0.99|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F4,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F4|q0.99|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F4,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu0.001|F6|q0.99|f1,3,qu-ocsvm-g0.000293-nu0.001,quantile_uniform,ocsvm,0.000293,0.001,10000,F6,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.772065133331732,0.8714810457191403,3.387528433338351,0.4846741360327036,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu0.001|F6|q0.99|f1_weighted,3,qu-ocsvm-g0.000293-nu0.001,quantile_uniform,ocsvm,0.000293,0.001,10000,F6,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.772065133331732,0.8714810457191403,3.387528433338351,0.4846741360327036,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F6|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F6,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F7|q0.99|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F7,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F4|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F4,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F7|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F7,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F8|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F8,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F8|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F8,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F9|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F9,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F9|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F9,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F2|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F9|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F9,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F9|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F9,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F8|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F8,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F8|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F8,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F7|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F7,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F7|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F7,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F6|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F6,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F5|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F5,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F5|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F5,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F4|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F4|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F2|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F3|q0.99|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.99,f1,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F7|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F7,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F6|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F6,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.01-nu0.001|F3|q0.99|f1_weighted,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.986670156697211,0.0003116620774397941,0.6955686845106436,0.005400215448511417,0.018035743564518775,0.0004358439772394002,0.8863134657836644,0.003765722319918736,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F8|q0.99|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F8,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F3|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F3,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F7|q0.99|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F7,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F8|q0.99|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F8,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F3|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F3,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F2|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F2,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F2|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F2,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F1|q0.99|f1_weighted,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F1,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
ref-knn_density|F1|q0.99|f1,3,ref-knn_density,quantile_uniform,knn_density,0.05,2.75e-05,10000,F1,0.99,f1,0.8950808712896516,0.003477840156507366,0.9867027219498374,0.00030080556355699503,0.6955734102083415,0.005398886361316373,0.018035743564518775,0.0004358439772394002,0.8905077262693156,0.0049705652314338475,7.83664849998119,4.145593276520601,3.430662499992953,3.9126555358387396,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F9|q0.99|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F9,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F5|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F5,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F9|q0.99|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F9,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866615872475926,0.0003222215147299003,0.6955674409573138,0.005401615865492482,0.018035743564518775,0.0004358439772394002,0.8852097130242825,0.00326680984259354,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F2|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F2,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F2|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F2,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F3|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F3,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F3|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F3,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F4|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F4,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F4|q0.99|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F4,0.99,f1_weighted,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
qu-ocsvm-g0.001-nu0.001|F5|q0.99|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F5,0.99,f1,0.8950808712896516,0.003477840156507366,0.9866427355258901,0.0003062258121997465,0.6955647052948924,0.005399550975444158,0.018035743564518775,0.0004358439772394002,0.8827814569536424,0.004342674519405297,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0066788067803232876,0.006661364088287991,2.581282698409939e-05,True
