config,detector,transform,kind,gamma,nu,n_train,tau_b_beta,tau_u_quantile,tau_m_objective,seed,balanced_accuracy,f1_weighted,f1_macro,benign_fpr,attack_detection_rate,tau_b,tau_m,tau_u,detector_fit_s,detector_infer_s
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,6.27870978188869e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,6.27870978188869e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,6.27870978188869e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,6.27870978188869e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.95,f1,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-2.8856505283628827e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.95,f1_weighted,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-2.8856505283628827e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-2.8856505283628827e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1_weighted,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-2.8856505283628827e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-2.8856505283628827e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-2.8856505283628827e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-2.8856505283628827e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-2.8856505283628827e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.95,f1,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-6.909374128986265e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.95,f1_weighted,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-6.909374128986265e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-6.909374128986265e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1_weighted,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-6.909374128986265e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-6.909374128986265e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-6.909374128986265e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-6.909374128986265e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-6.909374128986265e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.95,f1,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.95,f1_weighted,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1_weighted,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.95,f1,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.95,f1_weighted,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1_weighted,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.95,f1,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.95,f1_weighted,2,0.8903128151597,0.9658300686829544,0.6877828481221595,0.058785360697428596,0.9013245033112582,-7.92328083169352e-05,1.0,0.0003730933353061106,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1_weighted,2,0.8944798742869374,0.9786805387789292,0.6896476405635713,0.03378300593400383,0.895364238410596,-7.92328083169352e-05,1.0,0.00041713630543212845,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.99,f1,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.99,f1_weighted,2,0.8969794120555985,0.9861832259441141,0.6907363909525782,0.018785779322037444,0.885430463576159,-7.92328083169352e-05,1.0,0.00046767066246565167,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.995,f1,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.995,f1_weighted,2,0.8978131727348867,0.9886707282011831,0.6910973641599655,0.013783215246308255,0.8834437086092716,-7.92328083169352e-05,1.0,0.0004967266342231775,1.3853743000072427,1.8491544999997132
qu-ocsvm-g0.01-nu0.001|F1|q0.95|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.95,f1,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.95|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.95,f1_weighted,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.975|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.975,f1,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.975|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.975,f1_weighted,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.99|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.99,f1,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.99|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.99,f1_weighted,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.995|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.995,f1,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F1|q0.995|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F1,0.995,f1_weighted,2,0.8979282945023198,0.9890564660741803,0.6911533404055471,0.013092484641709663,0.8887417218543047,0.0007625108286841647,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.95|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.95,f1,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.95|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.95,f1_weighted,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.975|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.975,f1,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.975|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.975,f1_weighted,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.99|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.99,f1,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.99|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.99,f1_weighted,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.995|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.995,f1,2,0.8978271268885151,0.9887536456651342,0.6911093967049916,0.013699490324538727,0.8887417218543047,-0.2302231709289594,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F2|q0.995|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.995,f1_weighted,2,0.8978271268885151,0.9887536456651342,0.6911093967049916,0.013699490324538727,0.8887417218543047,-0.2302231709289594,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.95|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.95,f1,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.95|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.95,f1_weighted,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.975|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.975,f1,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.975|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.975,f1_weighted,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.99|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.99,f1,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.99|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.99,f1_weighted,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.995|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.995,f1,2,0.8978271268885151,0.9887536456651342,0.6911093967049916,0.013699490324538727,0.8887417218543047,-0.2302231709289594,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F3|q0.995|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F3,0.995,f1_weighted,2,0.8978271268885151,0.9887536456651342,0.6911093967049916,0.013699490324538727,0.8887417218543047,-0.2302231709289594,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.95|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.95,f1,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.95|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.95,f1_weighted,2,0.8903546776205847,0.9659458652229399,0.6877996519052813,0.05853418593212002,0.8993377483443709,-0.2302231709289594,1.0,-0.053124564400082286,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.975|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.975,f1,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.975|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.975,f1_weighted,2,0.8945217367478223,0.9787775907760055,0.689661724237493,0.03353183116869525,0.8913907284768212,-0.2302231709289594,1.0,-0.03540619083924851,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.99|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.99,f1,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.99|f1_weighted,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.99,f1_weighted,2,0.8970212745164833,0.9863400472745718,0.690759148036911,0.018534604556728868,0.8894039735099337,-0.2302231709289594,1.0,-0.013266519891355633,1.1978449000162072,2.611296399991261
qu-ocsvm-g0.01-nu0.001|F4|q0.995|f1,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.995,f1,2,0.8978271268885151,0.9887536456651342,0.6911093967049916,0.013699490324538727,0.8887417218543047,-0.2302231709289594,1.0,-0.0007764401408961175,1.1978449000162072,2.611296399991261
